Order Id,Transaction_Complete_Date
45427,11/3/2016 2:45
45428,11/3/2016 3:06
45430,11/3/2016 3:48
45431,11/3/2016 4:09
45433,11/3/2016 4:51
45434,11/3/2016 5:12
45435,11/3/2016 5:33
45436,11/3/2016 5:54
45437,11/3/2016 6:15
45438,11/3/2016 6:36
45439,10/28/2016 6:57
45440,11/3/2016 7:18
45441,11/3/2016 7:39
45443,11/3/2016 8:21
45444,11/3/2016 8:42
45445,10/28/2016 9:03
45446,10/30/2016 9:24
45447,10/28/2016 9:45
45448,10/30/2016 10:06
45449,10/28/2016 10:27
45450,11/3/2016 10:48
45451,11/3/2016 11:09
45452,11/3/2016 11:30
45453,11/3/2016 11:51
45454,11/3/2016 12:12
45455,11/3/2016 12:33
45456,11/3/2016 12:54
45459,10/30/2016 13:57
45460,10/28/2016 14:18
45461,10/30/2016 14:39
45462,10/28/2016 15:00
45464,10/28/2016 15:42
45465,11/3/2016 16:03
45466,11/3/2016 16:24
45467,11/3/2016 16:45
45468,11/3/2016 17:06
45469,11/3/2016 17:27
45470,11/3/2016 17:48
45471,11/3/2016 18:09
45472,11/3/2016 18:31
45473,11/3/2016 18:52
45474,11/3/2016 19:13
45475,10/28/2016 19:34
45476,10/28/2016 19:55
45479,10/28/2016 20:58
45481,10/28/2016 21:40
45482,10/28/2016 22:01
45483,11/3/2016 22:22
45484,11/3/2016 22:43
45485,11/3/2016 23:04
45487,11/3/2016 23:46
45488,11/4/2016 0:07
45489,11/4/2016 0:28
45490,10/29/2016 0:49
45491,11/4/2016 1:10
45492,11/4/2016 1:31
45493,11/4/2016 1:52
45494,11/4/2016 2:13
45495,10/29/2016 2:34
45496,10/29/2016 2:55
45497,10/31/2016 3:16
45498,11/4/2016 3:37
45499,10/31/2016 3:58
45500,11/4/2016 4:19
45501,11/4/2016 4:40
45502,11/4/2016 5:01
45503,10/29/2016 5:22
45504,11/4/2016 5:43
45505,11/4/2016 6:04
45506,11/4/2016 6:25
45507,11/4/2016 6:46
45508,11/4/2016 7:07
45509,10/31/2016 7:28
45510,10/31/2016 7:49
45513,11/4/2016 8:52
45514,11/4/2016 9:13
45515,11/4/2016 9:34
45516,11/4/2016 9:55
45518,11/4/2016 10:37
45519,10/31/2016 10:58
45520,10/31/2016 11:19
45521,11/4/2016 11:41
45523,10/31/2016 12:23
45524,11/4/2016 12:44
45525,11/4/2016 13:05
45526,11/4/2016 13:26
45527,11/4/2016 13:47
45528,11/4/2016 14:08
45530,10/27/2016 14:50
45531,10/27/2016 15:11
45532,10/27/2016 15:32
45533,10/27/2016 15:53
45534,10/31/2016 16:14
45535,10/31/2016 16:35
45536,11/4/2016 16:56
45537,11/4/2016 17:17
45538,11/4/2016 17:38
45540,11/4/2016 18:20
45541,11/4/2016 18:41
45542,11/4/2016 19:02
45543,11/4/2016 19:23
45545,10/27/2016 20:05
45546,10/29/2016 20:26
45548,10/29/2016 21:08
45549,10/29/2016 21:29
45550,11/4/2016 21:50
45551,11/4/2016 22:11
45552,11/4/2016 22:32
45553,11/4/2016 22:53
45554,11/4/2016 23:14
45555,11/4/2016 23:35
45556,11/4/2016 23:56
45557,11/5/2016 0:17
45558,11/5/2016 0:38
45559,11/5/2016 0:59
45560,11/5/2016 1:20
45561,11/5/2016 1:41
45562,10/28/2016 2:02
45563,10/28/2016 2:23
45564,11/1/2016 2:44
45565,11/1/2016 3:05
45567,10/30/2016 3:47
45568,10/30/2016 4:08
45569,10/30/2016 4:30
45570,11/5/2016 4:51
45571,11/5/2016 5:12
45572,11/5/2016 5:33
45574,10/30/2016 6:15
45575,10/30/2016 6:36
45576,10/30/2016 6:57
45578,10/30/2016 7:39
45579,10/30/2016 8:00
45580,11/5/2016 8:21
45581,11/1/2016 8:42
45582,11/1/2016 9:03
45583,11/5/2016 9:24
45584,11/5/2016 9:45
45585,11/5/2016 10:06
45586,11/1/2016 10:27
45587,11/5/2016 10:48
45588,11/5/2016 11:09
45589,11/5/2016 11:30
45590,11/5/2016 11:51
45591,11/5/2016 12:12
45592,10/30/2016 12:33
45593,11/5/2016 12:54
45595,11/5/2016 13:36
45596,11/5/2016 13:57
45599,11/5/2016 15:00
45600,11/5/2016 15:21
45601,11/5/2016 15:42
45602,11/5/2016 16:03
45603,11/5/2016 16:24
45604,10/30/2016 16:45
45606,10/30/2016 17:27
45607,10/30/2016 17:48
45608,11/1/2016 18:09
45610,11/5/2016 18:51
45611,11/5/2016 19:12
45612,11/5/2016 19:33
45613,11/5/2016 19:54
45615,11/5/2016 20:36
45616,11/1/2016 20:57
45618,11/1/2016 21:40
45619,11/1/2016 22:01
45622,11/1/2016 23:04
45623,11/1/2016 23:25
45624,11/1/2016 23:46
45625,10/29/2016 0:07
45626,10/29/2016 0:28
45627,10/29/2016 0:49
45628,10/31/2016 1:10
45629,10/31/2016 1:31
45630,10/31/2016 1:52
45632,10/31/2016 2:34
45633,10/31/2016 2:55
45634,10/31/2016 3:16
45635,11/6/2016 3:37
45637,11/6/2016 4:19
45638,11/6/2016 4:40
45641,11/6/2016 5:43
45642,11/6/2016 6:04
45643,11/6/2016 6:25
45644,11/6/2016 6:46
45645,11/6/2016 7:07
45646,11/6/2016 7:28
45647,11/6/2016 7:49
45648,11/6/2016 8:10
45649,11/6/2016 8:31
45650,11/6/2016 8:52
45651,11/2/2016 9:13
45652,11/2/2016 9:34
45653,11/2/2016 9:55
45654,11/2/2016 10:16
45657,11/2/2016 11:19
45658,11/2/2016 11:40
45659,11/2/2016 12:01
45661,11/2/2016 12:43
45662,10/31/2016 13:04
45664,10/31/2016 13:46
45665,11/2/2016 14:07
45666,11/2/2016 14:29
45668,11/6/2016 15:11
45670,11/6/2016 15:53
45671,11/6/2016 16:14
45674,11/6/2016 17:17
45675,11/6/2016 17:38
45678,11/6/2016 18:41
45679,11/6/2016 19:02
45680,11/2/2016 19:23
45681,10/31/2016 19:44
45682,11/2/2016 20:05
45683,11/2/2016 20:26
45686,11/6/2016 21:29
45687,11/6/2016 21:50
45688,11/6/2016 22:11
45690,11/6/2016 22:53
45691,11/6/2016 23:14
45692,11/6/2016 23:35
45693,11/6/2016 23:56
45695,11/7/2016 0:38
45696,11/7/2016 0:59
45697,11/7/2016 1:20
45698,11/7/2016 1:41
45699,11/7/2016 2:02
45700,11/7/2016 2:23
45701,11/7/2016 2:44
45702,11/7/2016 3:05
45703,10/30/2016 3:26
45704,10/30/2016 3:47
45705,10/30/2016 4:08
45706,10/30/2016 4:29
45707,10/30/2016 4:50
45708,10/30/2016 5:11
45709,11/1/2016 5:32
45710,11/1/2016 5:53
45712,11/7/2016 6:35
45713,11/7/2016 6:56
45714,11/7/2016 7:18
45716,11/7/2016 8:00
45717,11/7/2016 8:21
45718,11/7/2016 8:42
45719,11/7/2016 9:03
45720,11/1/2016 9:24
45721,11/1/2016 9:45
45722,11/1/2016 10:06
45723,11/1/2016 10:27
45725,11/7/2016 11:09
45726,11/7/2016 11:30
45727,11/3/2016 11:51
45730,11/3/2016 12:54
45732,11/3/2016 13:36
45733,11/3/2016 13:57
45734,11/3/2016 14:18
45735,11/3/2016 14:39
45736,11/7/2016 15:00
45737,11/7/2016 15:21
45738,10/30/2016 15:42
45739,10/30/2016 16:03
45740,10/30/2016 16:24
45743,11/3/2016 17:27
45744,11/3/2016 17:48
45745,11/3/2016 18:09
45746,11/3/2016 18:30
45747,11/3/2016 18:51
45748,11/3/2016 19:12
45749,11/7/2016 19:33
45750,11/7/2016 19:54
45751,11/3/2016 20:15
45752,11/3/2016 20:36
45753,11/7/2016 20:57
45754,11/7/2016 21:18
45755,11/7/2016 21:39
45756,11/7/2016 22:00
45757,11/7/2016 22:21
45758,11/7/2016 22:42
45759,11/7/2016 23:03
45760,11/7/2016 23:24
45762,11/8/2016 0:07
45763,11/8/2016 0:28
45764,11/8/2016 0:49
45765,10/31/2016 1:10
45766,11/4/2016 1:31
45767,11/8/2016 1:52
45768,11/8/2016 2:13
45769,11/8/2016 2:34
45770,11/8/2016 2:55
45771,11/4/2016 3:16
45772,11/4/2016 3:37
45773,11/8/2016 3:58
45774,11/8/2016 4:19
45775,11/8/2016 4:40
45776,11/4/2016 5:01
45778,11/4/2016 5:43
45779,11/4/2016 6:04
45780,11/4/2016 6:25
45781,11/4/2016 6:46
45782,11/4/2016 7:07
45783,11/8/2016 7:28
45784,11/8/2016 7:49
45785,11/8/2016 8:10
45786,11/8/2016 8:31
45787,11/8/2016 8:52
45788,11/8/2016 9:13
45789,10/31/2016 9:34
45790,11/2/2016 9:55
45791,11/2/2016 10:16
45792,11/2/2016 10:37
45793,11/2/2016 10:58
45794,11/2/2016 11:19
45795,11/4/2016 11:40
45796,11/4/2016 12:01
45797,11/4/2016 12:22
45798,11/8/2016 12:43
45799,11/8/2016 13:04
45800,11/8/2016 13:25
45801,11/8/2016 13:46
45802,11/8/2016 14:07
45803,11/8/2016 14:28
45804,11/2/2016 14:49
45805,11/2/2016 15:10
45806,11/2/2016 15:31
45807,11/2/2016 15:52
45808,11/4/2016 16:13
45809,11/4/2016 16:34
45810,11/8/2016 16:55
45813,11/8/2016 17:59
45814,11/4/2016 18:20
45816,11/8/2016 19:02
45818,11/8/2016 19:44
45819,10/31/2016 20:05
45820,10/31/2016 20:26
45823,10/31/2016 21:29
45824,10/31/2016 21:50
45825,10/31/2016 22:11
45826,11/4/2016 22:32
45827,11/4/2016 22:53
45829,11/2/2016 23:35
45830,11/4/2016 23:56
45831,11/5/2016 0:17
45832,11/9/2016 0:38
45833,11/9/2016 0:59
45834,11/9/2016 1:20
45835,11/9/2016 1:41
45836,11/9/2016 2:02
45838,11/9/2016 2:44
45840,11/9/2016 3:26
45841,11/9/2016 3:47
45842,11/9/2016 4:08
45843,11/9/2016 4:29
45844,11/9/2016 4:50
45846,11/9/2016 5:32
45847,11/9/2016 5:53
45848,11/9/2016 6:14
45849,11/3/2016 6:35
45851,11/3/2016 7:17
45852,11/5/2016 7:38
45853,11/5/2016 7:59
45854,11/5/2016 8:20
45855,11/3/2016 8:41
45856,11/3/2016 9:02
45857,11/5/2016 9:23
45858,11/5/2016 9:44
45859,11/9/2016 10:06
45860,11/9/2016 10:27
45861,11/5/2016 10:48
45862,11/9/2016 11:09
45863,11/9/2016 11:30
45864,11/9/2016 11:51
45865,11/5/2016 12:12
45866,11/5/2016 12:33
45868,11/9/2016 13:15
45869,11/9/2016 13:36
45870,11/9/2016 13:57
45871,11/5/2016 14:18
45872,11/5/2016 14:39
45873,11/3/2016 15:00
45874,11/5/2016 15:21
45875,11/9/2016 15:42
45876,11/5/2016 16:03
45877,11/9/2016 16:24
45878,11/9/2016 16:45
45880,11/9/2016 17:27
45881,11/9/2016 17:48
45882,11/9/2016 18:09
45883,11/1/2016 18:30
45884,11/1/2016 18:51
45885,11/1/2016 19:12
45889,11/3/2016 20:36
45890,11/9/2016 20:57
45892,11/9/2016 21:39
45893,11/5/2016 22:00
45894,11/9/2016 22:21
45895,11/9/2016 22:42
45896,11/9/2016 23:03
45897,11/9/2016 23:24
45900,11/10/2016 0:27
45901,11/4/2016 0:48
45902,11/10/2016 1:09
45903,11/6/2016 1:30
45904,11/10/2016 1:51
45905,11/10/2016 2:12
45906,11/10/2016 2:33
45907,11/10/2016 2:55
45908,11/6/2016 3:16
45909,11/10/2016 3:37
45911,11/10/2016 4:19
45912,11/6/2016 4:40
45913,11/10/2016 5:01
45914,11/10/2016 5:22
45915,11/10/2016 5:43
45916,11/10/2016 6:04
45917,11/2/2016 6:25
45918,11/2/2016 6:46
45919,11/2/2016 7:07
45920,11/2/2016 7:28
45922,11/4/2016 8:10
45924,11/4/2016 8:52
45926,11/10/2016 9:34
45927,11/10/2016 9:55
45928,11/10/2016 10:16
45930,11/10/2016 10:58
45932,11/6/2016 11:40
45933,11/6/2016 12:01
45934,11/6/2016 12:22
45935,11/6/2016 12:43
45936,11/6/2016 13:04
45937,11/10/2016 13:25
45938,11/2/2016 13:46
45939,11/2/2016 14:07
45940,11/4/2016 14:28
45941,11/4/2016 14:49
45943,11/4/2016 15:31
45944,11/4/2016 15:52
45945,11/4/2016 16:13
45946,11/6/2016 16:34
45947,11/6/2016 16:55
45948,11/6/2016 17:16
45950,11/6/2016 17:58
45951,11/4/2016 18:19
45952,11/4/2016 18:40
45953,11/10/2016 19:01
45954,11/10/2016 19:22
45955,11/10/2016 19:43
45956,11/10/2016 20:05
45958,11/10/2016 20:47
45960,11/10/2016 21:29
45961,11/10/2016 21:50
45962,11/10/2016 22:11
45963,11/10/2016 22:32
45964,11/4/2016 22:53
45965,11/4/2016 23:14
45966,11/4/2016 23:35
45967,11/6/2016 23:56
45968,11/5/2016 0:17
45969,11/5/2016 0:38
45970,11/7/2016 0:59
45971,11/5/2016 1:20
45972,11/11/2016 1:41
45973,11/7/2016 2:02
45974,11/7/2016 2:23
45975,11/7/2016 2:44
45976,11/11/2016 3:05
45977,11/11/2016 3:26
45978,11/11/2016 3:47
45979,11/11/2016 4:08
45980,11/11/2016 4:29
45981,11/3/2016 4:50
45982,11/5/2016 5:11
45983,11/5/2016 5:32
45984,11/11/2016 5:53
45985,11/11/2016 6:14
45986,11/11/2016 6:35
45987,11/11/2016 6:56
45989,11/11/2016 7:38
45990,11/11/2016 7:59
45991,11/11/2016 8:20
45992,11/11/2016 8:41
45993,11/11/2016 9:02
45994,11/11/2016 9:23
45995,11/11/2016 9:44
45997,11/5/2016 10:26
45998,11/5/2016 10:47
45999,11/5/2016 11:08
46000,11/7/2016 11:29
46001,11/5/2016 11:50
46002,11/5/2016 12:11
46003,11/5/2016 12:32
46004,11/7/2016 12:54
46005,11/7/2016 13:15
46006,11/11/2016 13:36
46007,11/11/2016 13:57
46008,11/11/2016 14:18
46009,11/11/2016 14:39
46010,11/11/2016 15:00
46011,11/11/2016 15:21
46012,11/11/2016 15:42
46013,11/11/2016 16:03
46014,11/3/2016 16:24
46015,11/3/2016 16:45
46016,11/3/2016 17:06
46017,11/3/2016 17:27
46018,11/7/2016 17:48
46019,11/7/2016 18:09
46020,11/7/2016 18:30
46021,11/5/2016 18:51
46022,11/11/2016 19:12
46023,11/11/2016 19:33
46024,11/11/2016 19:54
46025,11/7/2016 20:15
46026,11/7/2016 20:36
46027,11/11/2016 20:57
46028,11/11/2016 21:18
46029,11/11/2016 21:39
46030,11/11/2016 22:00
46031,11/11/2016 22:21
46032,11/11/2016 22:42
46033,11/11/2016 23:03
46034,11/11/2016 23:24
46035,11/11/2016 23:45
46036,11/12/2016 0:06
46037,11/12/2016 0:27
46038,11/12/2016 0:48
46040,11/12/2016 1:30
46041,11/8/2016 1:51
46042,11/12/2016 2:12
46043,11/8/2016 2:33
46044,11/8/2016 2:54
46045,11/12/2016 3:15
46047,11/8/2016 3:57
46048,11/12/2016 4:18
46050,11/12/2016 5:00
46051,11/12/2016 5:21
46052,11/6/2016 5:42
46053,11/6/2016 6:04
46054,11/8/2016 6:25
46055,11/6/2016 6:46
46057,11/12/2016 7:28
46058,11/12/2016 7:49
46059,11/12/2016 8:10
46060,11/12/2016 8:31
46061,11/12/2016 8:52
46062,11/12/2016 9:13
46063,11/12/2016 9:34
46064,11/12/2016 9:55
46065,11/12/2016 10:16
46066,11/12/2016 10:37
46067,11/12/2016 10:58
46068,11/6/2016 11:19
46069,11/6/2016 11:40
46070,11/8/2016 12:01
46071,11/8/2016 12:22
46073,11/12/2016 13:04
46074,11/12/2016 13:25
46075,11/12/2016 13:46
46077,11/12/2016 14:28
46078,11/12/2016 14:49
46079,11/12/2016 15:10
46080,11/12/2016 15:31
46081,11/6/2016 15:52
46082,11/12/2016 16:13
46083,11/12/2016 16:34
46085,11/12/2016 17:16
46086,11/12/2016 17:37
46087,11/12/2016 17:58
46088,11/12/2016 18:19
46091,11/12/2016 19:22
46092,11/12/2016 19:43
46093,11/12/2016 20:04
46094,11/12/2016 20:25
46095,11/4/2016 20:46
46096,11/8/2016 21:07
46097,11/8/2016 21:28
46098,11/8/2016 21:49
46099,11/6/2016 22:10
46100,11/6/2016 22:31
46102,11/12/2016 23:14
46103,11/12/2016 23:35
46104,11/12/2016 23:56
46105,11/13/2016 0:17
46106,11/13/2016 0:38
46107,11/13/2016 0:59
46108,11/13/2016 1:20
46109,11/13/2016 1:41
46110,11/7/2016 2:02
46111,11/9/2016 2:23
46112,11/9/2016 2:44
46113,11/9/2016 3:05
46114,11/7/2016 3:26
46116,11/13/2016 4:08
46117,11/13/2016 4:29
46118,11/13/2016 4:50
46119,11/13/2016 5:11
46120,11/13/2016 5:32
46121,11/9/2016 5:53
46122,11/9/2016 6:14
46123,11/9/2016 6:35
46124,11/13/2016 6:56
46125,11/13/2016 7:17
46126,11/13/2016 7:38
46127,11/13/2016 7:59
46128,11/13/2016 8:20
46129,11/13/2016 8:41
46130,11/13/2016 9:02
46131,11/13/2016 9:23
46133,11/5/2016 10:05
46134,11/5/2016 10:26
46135,11/13/2016 10:47
46136,11/13/2016 11:08
46137,11/13/2016 11:29
46138,11/13/2016 11:50
46140,11/9/2016 12:32
46141,11/9/2016 12:53
46142,11/13/2016 13:14
46145,11/13/2016 14:17
46148,11/9/2016 15:20
46149,11/13/2016 15:42
46150,11/13/2016 16:03
46152,11/13/2016 16:45
46154,11/5/2016 17:27
46155,11/5/2016 17:48
46158,11/13/2016 18:51
46159,11/13/2016 19:12
46160,11/13/2016 19:33
46161,11/13/2016 19:54
46162,11/13/2016 20:15
46163,11/13/2016 20:36
46164,11/13/2016 20:57
46165,11/13/2016 21:18
46167,11/5/2016 22:00
46168,11/13/2016 22:21
46169,11/13/2016 22:42
46170,11/13/2016 23:03
46171,11/13/2016 23:24
46172,11/13/2016 23:45
46173,11/14/2016 0:06
46175,11/14/2016 0:48
46176,11/14/2016 1:09
46177,11/14/2016 1:30
46178,11/14/2016 1:51
46180,11/14/2016 2:33
46181,11/14/2016 2:54
46182,11/14/2016 3:15
46184,11/14/2016 3:57
46185,11/14/2016 4:18
46186,11/14/2016 4:39
46187,11/14/2016 5:00
46188,11/8/2016 5:21
46189,11/8/2016 5:42
46191,11/8/2016 6:24
46192,11/8/2016 6:45
46193,11/14/2016 7:06
46194,11/14/2016 7:27
46195,11/14/2016 7:48
46196,11/14/2016 8:09
46197,11/14/2016 8:30
46199,11/14/2016 9:13
46202,11/10/2016 10:16
46203,11/10/2016 10:37
46204,11/8/2016 10:58
46205,11/8/2016 11:19
46206,11/8/2016 11:40
46207,11/14/2016 12:01
46208,11/14/2016 12:22
46209,11/10/2016 12:43
46210,11/10/2016 13:04
46211,11/10/2016 13:25
46212,11/8/2016 13:46
46213,11/10/2016 14:07
46214,11/10/2016 14:28
46215,11/14/2016 14:49
46216,11/14/2016 15:10
46217,11/14/2016 15:31
46220,11/14/2016 16:34
46221,11/14/2016 16:55
46222,11/14/2016 17:16
46223,11/14/2016 17:37
46224,11/10/2016 17:58
46225,11/14/2016 18:19
46226,11/14/2016 18:40
46228,11/14/2016 19:22
46229,11/14/2016 19:43
46231,11/14/2016 20:25
46232,11/10/2016 20:46
46235,11/14/2016 21:49
46236,11/8/2016 22:10
46237,11/8/2016 22:31
46239,11/10/2016 23:13
46240,11/10/2016 23:34
46241,11/14/2016 23:55
46242,11/15/2016 0:16
46243,11/15/2016 0:37
46244,11/15/2016 0:58
46246,11/15/2016 1:41
46249,11/15/2016 2:44
46251,11/15/2016 3:26
46253,11/15/2016 4:08
46254,11/15/2016 4:29
46255,11/15/2016 4:50
46256,11/15/2016 5:11
46257,11/15/2016 5:32
46258,11/15/2016 5:53
46259,11/15/2016 6:14
46260,11/15/2016 6:35
46261,11/11/2016 6:56
46262,11/11/2016 7:17
46263,11/11/2016 7:38
46264,11/11/2016 7:59
46265,11/11/2016 8:20
46266,11/11/2016 8:41
46267,11/11/2016 9:02
46268,11/11/2016 9:23
46269,11/11/2016 9:44
46270,11/9/2016 10:05
46271,11/15/2016 10:26
46272,11/15/2016 10:47
46274,11/15/2016 11:29
46275,11/11/2016 11:50
46276,11/11/2016 12:11
46279,11/15/2016 13:14
46280,11/15/2016 13:35
46281,11/15/2016 13:56
46282,11/9/2016 14:17
46283,11/11/2016 14:38
46284,11/11/2016 14:59
46285,11/11/2016 15:20
46288,11/15/2016 16:23
46289,11/15/2016 16:44
46290,11/15/2016 17:05
46291,11/15/2016 17:26
46292,11/15/2016 17:47
46293,11/15/2016 18:08
46295,11/15/2016 18:51
46296,11/11/2016 19:12
46297,11/11/2016 19:33
46298,11/11/2016 19:54
46299,11/11/2016 20:15
46300,11/11/2016 20:36
46301,11/11/2016 20:57
46303,11/15/2016 21:39
46304,11/15/2016 22:00
46305,11/15/2016 22:21
46306,11/15/2016 22:42
46307,11/15/2016 23:03
46308,11/15/2016 23:24
46309,11/15/2016 23:45
46310,11/16/2016 0:06
46311,11/16/2016 0:27
46312,11/16/2016 0:48
46313,11/16/2016 1:09
46314,11/16/2016 1:30
46315,11/16/2016 1:51
46316,11/16/2016 2:12
46317,11/16/2016 2:33
46318,11/16/2016 2:54
46319,11/16/2016 3:15
46320,11/16/2016 3:36
46321,11/16/2016 3:57
46322,11/16/2016 4:18
46323,11/12/2016 4:39
46324,11/12/2016 5:00
46325,11/12/2016 5:21
46326,11/12/2016 5:42
46327,11/12/2016 6:03
46328,11/12/2016 6:24
46329,11/10/2016 6:45
46330,11/10/2016 7:06
46332,11/16/2016 7:48
46333,11/16/2016 8:09
46334,11/16/2016 8:30
46335,11/16/2016 8:51
46336,11/16/2016 9:12
46337,11/16/2016 9:33
46338,11/16/2016 9:54
46339,11/16/2016 10:15
46340,11/10/2016 10:36
46341,11/16/2016 10:57
46342,11/16/2016 11:18
46343,11/16/2016 11:40
46345,11/16/2016 12:22
46346,11/16/2016 12:43
46347,11/16/2016 13:04
46348,11/16/2016 13:25
46349,11/16/2016 13:46
46350,11/16/2016 14:07
46351,11/16/2016 14:28
46352,11/16/2016 14:49
46353,11/10/2016 15:10
46354,11/10/2016 15:31
46355,11/8/2016 15:52
46356,11/10/2016 16:13
46358,11/16/2016 16:55
46359,11/16/2016 17:16
46360,11/16/2016 17:37
46362,11/16/2016 18:19
46363,11/12/2016 18:40
46364,11/12/2016 19:01
46365,11/12/2016 19:22
46367,11/10/2016 20:04
46368,11/10/2016 20:25
46369,11/10/2016 20:46
46370,11/10/2016 21:07
46371,11/12/2016 21:28
46372,11/16/2016 21:49
46373,11/16/2016 22:10
46374,11/16/2016 22:31
46375,11/16/2016 22:52
46376,11/16/2016 23:13
46377,11/16/2016 23:34
46379,11/13/2016 0:16
46380,11/13/2016 0:37
46381,11/17/2016 0:58
46382,11/17/2016 1:19
46384,11/13/2016 2:01
46386,11/13/2016 2:43
46387,11/17/2016 3:04
46388,11/17/2016 3:25
46391,11/17/2016 4:29
46392,11/13/2016 4:50
46393,11/17/2016 5:11
46394,11/17/2016 5:32
46395,11/17/2016 5:53
46396,11/17/2016 6:14
46397,11/17/2016 6:35
46398,11/17/2016 6:56
46400,11/17/2016 7:38
46401,11/17/2016 7:59
46402,11/17/2016 8:20
46403,11/17/2016 8:41
46407,11/13/2016 10:05
46411,11/17/2016 11:29
46412,11/17/2016 11:50
46413,11/13/2016 12:11
46414,11/13/2016 12:32
46415,11/13/2016 12:53
46416,11/17/2016 13:14
46417,11/17/2016 13:35
46418,11/17/2016 13:56
46419,11/17/2016 14:17
46420,11/11/2016 14:38
46421,11/11/2016 14:59
46422,11/11/2016 15:20
46423,11/13/2016 15:41
46424,11/17/2016 16:02
46425,11/13/2016 16:23
46426,11/13/2016 16:44
46427,11/13/2016 17:05
46428,11/13/2016 17:26
46430,11/17/2016 18:08
46431,11/17/2016 18:29
46432,11/9/2016 18:50
46434,11/9/2016 19:32
46435,11/11/2016 19:53
46436,11/13/2016 20:14
46438,11/17/2016 20:56
46440,11/17/2016 21:39
46441,11/17/2016 22:00
46442,11/17/2016 22:21
46443,11/17/2016 22:42
46444,11/17/2016 23:03
46445,11/17/2016 23:24
46446,11/17/2016 23:45
46447,11/18/2016 0:06
46448,11/18/2016 0:27
46449,11/18/2016 0:48
46451,11/18/2016 1:30
46452,11/14/2016 1:51
46453,11/18/2016 2:12
46454,11/18/2016 2:33
46456,11/10/2016 3:15
46458,11/12/2016 3:57
46459,11/12/2016 4:18
46460,11/12/2016 4:39
46461,11/12/2016 5:00
46462,11/18/2016 5:21
46463,11/18/2016 5:42
46465,11/14/2016 6:24
46466,11/14/2016 6:45
46468,11/18/2016 7:27
46469,11/18/2016 7:48
46470,11/18/2016 8:09
46471,11/12/2016 8:30
46472,11/10/2016 8:51
46473,11/10/2016 9:12
46474,11/10/2016 9:33
46475,11/10/2016 9:54
46476,11/18/2016 10:15
46477,11/18/2016 10:36
46479,11/18/2016 11:18
46481,11/18/2016 12:00
46482,11/18/2016 12:21
46484,11/18/2016 13:03
46485,11/18/2016 13:24
46486,11/18/2016 13:45
46487,11/18/2016 14:06
46488,11/18/2016 14:28
46489,11/18/2016 14:49
46490,11/18/2016 15:10
46491,11/18/2016 15:31
46493,11/10/2016 16:13
46494,11/12/2016 16:34
46495,11/12/2016 16:55
46496,11/12/2016 17:16
46498,11/18/2016 17:58
46499,11/18/2016 18:19
46500,11/18/2016 18:40
46501,11/18/2016 19:01
46503,11/18/2016 19:43
46504,11/18/2016 20:04
46505,11/18/2016 20:25
46507,11/18/2016 21:07
46508,11/18/2016 21:28
46509,11/18/2016 21:49
46510,11/12/2016 22:10
46511,11/12/2016 22:31
46512,11/12/2016 22:52
46516,11/19/2016 0:16
46517,11/19/2016 0:37
46518,11/15/2016 0:58
46520,11/15/2016 1:40
46521,11/19/2016 2:01
46522,11/19/2016 2:22
46523,11/19/2016 2:43
46526,11/13/2016 3:46
46527,11/13/2016 4:07
46528,11/13/2016 4:28
46529,11/19/2016 4:49
46531,11/19/2016 5:31
46532,11/19/2016 5:52
46533,11/15/2016 6:13
46534,11/15/2016 6:34
46535,11/15/2016 6:55
46536,11/15/2016 7:17
46537,11/15/2016 7:38
46539,11/19/2016 8:20
46542,11/19/2016 9:23
46543,11/19/2016 9:44
46544,11/15/2016 10:05
46545,11/13/2016 10:26
46547,11/13/2016 11:08
46549,11/19/2016 11:50
46550,11/19/2016 12:11
46551,11/19/2016 12:32
46552,11/19/2016 12:53
46554,11/13/2016 13:35
46555,11/11/2016 13:56
46556,11/11/2016 14:17
46557,11/11/2016 14:38
46558,11/11/2016 14:59
46559,11/11/2016 15:20
46562,11/15/2016 16:23
46563,11/15/2016 16:44
46564,11/19/2016 17:05
46565,11/19/2016 17:26
46566,11/19/2016 17:47
46567,11/11/2016 18:08
46568,11/11/2016 18:29
46570,11/19/2016 19:11
46571,11/19/2016 19:32
46573,11/19/2016 20:14
46574,11/13/2016 20:35
46575,11/13/2016 20:56
46577,11/15/2016 21:38
46578,11/15/2016 21:59
46579,11/15/2016 22:20
46580,11/13/2016 22:41
46581,11/15/2016 23:02
46583,11/15/2016 23:44
46584,11/16/2016 0:05
46585,11/20/2016 0:27
46586,11/20/2016 0:48
46588,11/14/2016 1:30
46590,11/20/2016 2:12
46591,11/20/2016 2:33
46594,11/16/2016 3:36
46595,11/20/2016 3:57
46596,11/20/2016 4:18
46597,11/20/2016 4:39
46598,11/20/2016 5:00
46599,11/16/2016 5:21
46600,11/16/2016 5:42
46601,11/14/2016 6:03
46602,11/16/2016 6:24
46603,11/20/2016 6:45
46604,11/16/2016 7:06
46605,11/16/2016 7:27
46606,11/16/2016 7:48
46607,11/16/2016 8:09
46608,11/20/2016 8:30
46609,11/20/2016 8:51
46611,11/14/2016 9:33
46612,11/20/2016 9:54
46613,11/14/2016 10:15
46614,11/14/2016 10:36
46615,11/14/2016 10:57
46616,11/14/2016 11:18
46617,11/14/2016 11:39
46618,11/14/2016 12:00
