CustomerID,CountryCode,City,State,Zip
412909,807,Oregon,IL,61061
345402,138,Mesick,MI,49668
771391,277,Nardin,OK,74646
989682,42,Portland,OR,97291
901596,703,Fayette,UT,84630
298828,808,Broad Run,VA,22014
430429,109,San Antonio,TX,78265
121290,49,San Clemente,CA,92673
513931,809,Burneyville,OK,73430
884784,379,Fort Myers,FL,33912
625902,810,Butte,MT,59703
119290,811,Inman,NE,68742
766677,400,Barnum,MN,55707
497423,812,Carrollton,TX,75008
897578,326,Duluth,MN,55815
419933,813,Mount Croghan,SC,29727
295522,136,Coalmont,CO,80430
840792,1,Oakdale,WI,54649
633313,89,Pompano Beach,FL,33076
915199,814,Gadsden,AZ,85336
813411,678,Surrency,GA,31563
609389,310,Burlington,CT,6013
249614,812,Denton,TX,76201
188911,96,Rancho Cucamonga,CA,91739
846658,205,Brunswick,ME,4011
946498,109,San Antonio,TX,78250
816628,236,Staten Island,NY,10311
197287,8,Cape Vincent,NY,13618
359943,580,Huntington,WV,25707
458076,178,Shawnee Mission,KS,66226
349818,228,Grand Forks,ND,58207
505050,205,Marrowbone,KY,42759
270203,815,Oakland City,IN,47660
226643,809,Burneyville,OK,73430
990516,148,Housatonic,MA,1236
743766,816,West Nyack,NY,10995
404968,28,Norwalk,IA,50211
158503,817,Chalk,TX,79224
408696,579,Aurora,KS,67417
625727,135,Glendon,WV,26626
349578,818,Cornelia,GA,30531
886522,819,Boutte,LA,70039
316869,180,Helen,MD,20635
180069,79,Lahmansville,WV,26731
516631,606,Elderon,WI,54429
561796,201,Las Vegas,NV,89122
983971,820,Lena,IL,61048
211099,106,Arco,MN,56113
770981,254,Bunola,PA,15020
756429,695,Utica,NY,13505
415915,821,Trenary,MI,49891
312187,822,Neafus,KY,42766
165850,823,Dellslow,WV,26531
144086,254,Pittsburgh,PA,15253
869482,824,Pilot Grove,MO,65276
657433,267,Lemoore,CA,93245
456720,187,Rake,IA,50465
847216,180,Saint Marys City,MD,20686
477322,796,Flemingsburg,KY,41041
459998,825,Migrate,KY,41906
948547,826,Evergreen,AL,36401
784277,625,Minden,TX,75680
206286,827,Sardinia,SC,29143
208218,379,Fort Madison,IA,52627
676326,410,Cincinnati,OH,45246
461400,286,Lacon,IL,61540
371316,761,Mount Vernon,NY,10551
568380,663,Mentcle,PA,15761
807863,828,Folsom,LA,70437
208499,241,Pottsville,AR,72858
927110,829,Wendell,ID,83355
620833,224,Hawthorne,FL,32640
157665,89,Pompano Beach,FL,33076
304275,8,Birmingham,AL,35289
204234,115,Baldwin Park,CA,91706
762767,830,Andrews,IN,46702
700830,119,New Orleans,LA,70178
434547,739,Valley Springs,CA,95252
978568,163,Houston,TX,77060
499878,70,Highland,MD,20777
864712,831,Pickerel,WI,54465
261693,832,Pelham,NC,27311
762969,41,Cecil,GA,31627
904705,71,Saint Petersburg,FL,33743
598368,618,Marble City,OK,74945
216326,805,Thurmond,NC,28683
987830,833,Felch,MI,49831
186067,103,West Townshend,VT,5359
441998,364,Woodbine,IA,51579
733394,176,Edmond,WV,25837
403857,834,Bunker Hill,KS,67626
147404,9,Findlay,IL,62534
818618,60,Seven Springs,NC,28578
821632,205,Toledo,IL,62468
262623,835,Fuget,KY,41220
422887,354,New Summerfield,TX,75780
659055,399,Brookfield,MO,64628
410783,635,Roanoke,VA,24048
830458,455,Gary,IN,46408
935745,836,Newnan,GA,30254
693614,248,Nauvoo,IL,62354
254372,666,Pukalani,HI,96788
791227,53,Cardiff By The Sea,CA,92007
134384,837,Branford,FL,32008
743747,141,Red Boiling Springs,TN,37150
276933,388,Lewis,NY,12950
426885,838,Stockton Springs,ME,4981
561827,495,Tilghman,MD,21671
791496,839,Dorchester,SC,29437
810118,227,Holbrook,PA,15341
575812,840,Hattiesburg,MS,39400
425160,599,Wabeno,WI,54566
493383,220,Bridgewater,CT,6752
495473,841,Fort Worth,TX,76185
924477,420,Hull,TX,77564
498307,784,Winston Salem,NC,27117
694296,842,Esmond,ND,58332
631665,330,Cranford,NJ,7016
299105,645,Marietta,GA,30006
580369,8,Louisville,KY,40218
719161,695,Whitesboro,NY,13492
855032,18,Washington,DC,20007
735124,337,Thornton,PA,19373
620618,483,Watertown,TN,37184
331268,598,Southampton,MA,1073
375698,389,Quincy,IL,62301
213274,843,Homer,AK,99603
287947,27,Dallas,TX,75266
135056,413,Blocksburg,CA,95514
324793,157,Harwood,MD,20776
729053,165,Wisconsin Rapids,WI,54495
540307,248,Findlay,OH,45839
423331,591,Artesia,NM,88211
990566,844,Lyons,TX,77863
584380,53,La Mesa,CA,91943
971938,187,Oshkosh,WI,54901
246712,139,Malone,WA,98559
165607,679,Baton Rouge,LA,70808
234823,439,Coker,AL,35452
938362,280,Stanley,KY,42375
260851,136,Kansas City,MO,64198
605177,8,Bergholz,OH,43908
359037,408,Akron,OH,44399
903609,845,Eldridge,MO,65463
462548,455,Arlee,MT,59821
818880,579,Concordia,KS,66901
150437,211,Tacoma,WA,98460
454106,12,Conshohocken,PA,19428
814747,247,Harrah,OK,73045
306770,846,Patriot,OH,45658
275526,482,Newton Center,MA,2459
979229,324,Augusta,ME,4332
315984,847,Albright,WV,26519
573241,537,Waitsburg,WA,99361
721121,377,Colorado Springs,CO,80919
574084,848,Powers Lake,ND,58773
736496,303,Teeds Grove,IA,52771
140917,585,Ennis,TX,75120
641573,235,Lakeville,MA,2347
720064,59,Des Moines,IA,50301
798775,849,Dacula,GA,30211
453430,81,Elberon,IA,52225
205990,143,Miami,FL,33101
743176,581,Henderson,IL,61439
358127,30,Euclid,OH,44117
444859,171,Deep Gap,NC,28618
889904,850,Montpelier,ID,83254
494604,794,Red Bank,NJ,7701
361005,851,Easton,PA,18044
220296,852,Lexington,VA,24450
655825,16,Mesa,AZ,85211
586814,526,Weston,PA,18256
358896,16,Phoenix,AZ,85085
514169,454,Abiquiu,NM,87510
911577,249,Sacramento,CA,94244
185227,160,Porterfield,WI,54159
688875,444,Ravencliff,WV,25913
593025,48,Kirkland,WA,98034
357518,853,Letha,ID,83636
355434,134,West Park,NY,12493
431943,851,Marionville,VA,23408
824974,486,Burton,MI,48529
611540,854,Loose Creek,MO,65054
521534,115,Glendale,CA,91222
926914,855,Beckwourth,CA,96129
138021,110,Wathena,KS,66090
500739,56,Ramona,KS,67475
480024,562,Avon Park,FL,33825
617635,115,Beverly Hills,CA,90211
811736,205,Long Island,ME,4050
353075,856,Grovertown,IN,46531
858127,658,Etna,NH,3750
789099,648,South Sioux City,NE,68776
157804,857,Stovall,NC,27582
289047,239,Needville,TX,77461
238796,686,Tuleta,TX,78162
859112,403,New Smyrna Beach,FL,32169
200585,284,Nashville,TN,37204
513352,106,Gould,AR,71643
507938,369,Edcouch,TX,78538
114405,115,Harbor City,CA,90710
691001,459,Fairview,MT,59221
939891,387,Grand Rapids,MN,55745
868297,142,Jackson,MS,39283
557852,390,Eagle Nest,NM,87718
342648,273,Bellevue,OH,44811
150097,16,Phoenix,AZ,85025
964458,858,Rectortown,VA,20140
200141,113,Richmond,CA,94804
956796,448,Ridge Farm,IL,61870
795718,859,Lerose,KY,41344
674514,661,Winchester,NH,3470
795884,158,Palmer,MA,1069
214054,555,Parryville,PA,18244
112701,860,Brevard,NC,28712
123953,61,Limestone,ME,4751
690839,500,Cabin Creek,WV,25035
688262,784,Winston Salem,NC,27116
212865,769,Salado,AR,72575
810660,861,Ogilvie,MN,56358
335796,862,New York City,NY,10075
415932,863,Mitchellsburg,KY,40452
820003,276,York,AL,36925
729914,594,Fletcher,NC,28732
911585,292,Bowie,MD,20721
576805,12,Montgomery,AL,36106
228224,559,Doyle,CA,96109
388280,864,Wishram,WA,98673
509620,166,Grand Rapids,MI,49525
952187,406,Plainville,NY,13137
926949,136,Alma Center,WI,54611
150830,515,Borger,TX,79008
312465,263,Mc Gaheysville,VA,22840
938832,440,Ajo,AZ,85321
337021,410,Carmel,IN,46082
477253,603,New Bethlehem,PA,16242
329941,819,Des Allemands,LA,70030
785060,45,Harrisburg,PA,17128
435709,136,Sandyville,WV,25275
602412,865,Hinckley,MN,55037
690791,528,Omaha,NE,68182
382416,227,Springfield,MO,65808
715038,632,Neck City,MO,64849
994679,413,Willow Creek,CA,95573
489903,167,Phillipsport,NY,12769
946234,46,Decatur,OH,45115
251233,866,Estelline,TX,79233
703151,867,Warfield,KY,41261
413313,761,Briarcliff Manor,NY,10510
696185,868,Nebraska City,NE,68410
885277,869,Seaview,WA,98644
260436,224,Gainesville,FL,32610
252092,426,Barrington,NJ,8007
536837,44,Camarillo,CA,93010
847911,870,Seneca,NE,69161
363203,871,Pawleys Island,SC,29585
194009,58,Waldo,AR,71770
182655,179,Rock River,WY,82083
162409,109,San Antonio,TX,78286
774960,72,Spinnerstown,PA,18968
559650,42,Kenyon,RI,2836
727444,485,Buchtel,OH,45716
936248,136,Alford,FL,32420
339946,816,Orangeburg,NY,10962
871854,130,Uniondale,NY,11556
324902,482,Belmont,MA,2178
763882,160,Pound,WI,54161
774794,872,Memphis,TN,38129
925165,873,Anniston,AL,36210
758070,48,Seattle,WA,98198
573969,290,New Haven,CT,6540
904647,174,Selden,KS,67757
299713,874,Treynor,IA,51575
897663,875,Owasco,NY,13130
254366,771,Bloomingdale,IL,60117
899262,79,Buckhorn,NM,88025
764000,876,Gould City,MI,49838
160401,59,Delano,TN,37325
721578,141,Marshallville,GA,31057
509129,330,Garwood,NJ,7027
899894,305,Evansville,IN,47701
411790,61,Sinclair,ME,4779
879087,214,Lowmansville,KY,41232
190465,326,Makinen,MN,55763
727632,16,Glendale,AZ,85301
980008,877,Saint Paul,MN,55133
131245,878,Sterling,MI,48659
674660,290,New Haven,CT,6511
330818,879,Sarasota,FL,34233
114244,523,Lincoln,NE,68542
230492,880,Fort Pierce,FL,34981
982169,9,Helena,AL,35080
481425,881,Pueblo,CO,81015
220799,293,West Point,OH,44492
235695,324,Augusta,ME,4332
214174,327,Northville,SD,57465
820349,81,Garwin,IA,50632
876987,497,West Bethel,ME,4286
581586,590,Aurora,CO,80016
455365,663,Clymer,PA,15728
926855,590,Aurora,CO,80016
956124,152,San Francisco,CA,94111
259321,882,Wildwood,GA,30757
121160,883,Arlington,SD,57212
721352,280,Philpot,KY,42366
974759,115,Newhall,CA,91321
441482,183,Ramseur,NC,27316
860486,884,Fieldton,TX,79326
201508,385,Crichton,WV,25961
328778,885,Big Pine,CA,93513
329293,886,Fouke,AR,71837
458553,344,Lodi,CA,95240
289470,887,Troy,OH,45374
973966,671,Ragland,WV,25690
333184,102,North Ferrisburg,VT,5473
184078,531,Pensacola,FL,32513
345750,60,Detroit,MI,48279
662112,544,West Palm Beach,FL,33415
142226,513,Sulphur,LA,70664
803175,501,Minneapolis,MN,55402
349788,205,Cliff Island,ME,4019
621570,888,Mariposa,CA,95338
571362,889,Wolverton,MN,56594
593241,141,Ethel,MO,63539
636056,49,Monroe,NY,10950
126698,152,San Francisco,CA,94103
297512,115,Los Angeles,CA,90065
690182,214,Lawrenceville,IL,62439
963506,890,Copen,WV,26615
178421,891,Lubbock,TX,79404
817909,8,Fayette,MS,39069
880076,561,New York City,NY,10101
696123,581,Green Road,KY,40946
295888,761,White Plains,NY,10633
963987,870,Seneca,NE,69161
946398,892,Lawrenceville,NY,12949
983486,399,Walker,IA,52352
863704,893,Huntingburg,IN,47542
526383,57,Alliance,OH,44601
461684,603,Lickingville,PA,16332
941317,145,Fe Warren Afb,WY,82005
368032,561,New York City,NY,10087
546600,894,Struthers,OH,44471
579201,295,Macks Inn,ID,83433
276484,895,Bruni,TX,78344
854935,540,Hyde Park,PA,15641
275344,109,San Antonio,TX,78296
713499,333,Curwensville,PA,16833
356447,311,Williamsport,PA,17703
277592,896,Ladiesburg,MD,21759
575299,698,Mexican Springs,NM,87320
776525,897,Haymarket,VA,20168
167586,106,Shoshone,ID,83352
176855,388,Newark,NJ,7189
435018,266,New Hill,NC,27562
969287,55,Mobile,AL,36606
495765,676,Elmira,NY,14902
250696,83,Benton,AR,72158
816143,163,Houston,TX,77034
906859,55,Wilmer,AL,36587
329101,455,Willoughby,OH,44096
256981,898,North Buena Vista,IA,52066
722852,899,New London,MN,56273
743373,414,Poestenkill,NY,12140
594081,136,Spragueville,IA,52074
360696,330,Union,OR,97883
604634,101,Portland,OR,97239
741471,900,Lorraine,KS,67459
113893,137,Cambridge Springs,PA,16403
814497,372,Montmorenci,IN,47962
647960,590,Englewood,CO,80112
175078,115,Long Beach,CA,90807
677871,18,Washington,DC,20408
972608,106,Sprague,WA,99032
179055,841,Fort Worth,TX,76118
898850,27,Dallas,TX,75263
777605,433,Livingston,LA,70754
304698,310,Hartford,CT,6156
844458,60,Rose,NY,14542
473171,16,Phoenix,AZ,85044
231943,901,Zell,SD,57483
520893,388,Newark,NJ,7112
236020,163,Houston,TX,77026
622487,902,Barneston,NE,68309
589768,903,Lakeside,AZ,85929
807879,189,Old Appleton,MO,63770
849238,636,North Eastham,MA,2651
804752,536,Cos Cob,CT,6807
421663,115,Torrance,CA,90509
398349,904,Claremore,OK,74019
597144,500,Charleston,WV,25334
891981,111,Mountain View,CA,94042
611580,847,Reedsville,WV,26547
473780,60,Rockwood,MI,48173
435303,94,Pottstown,PA,19465
517477,905,Heron,MT,59844
981839,906,Jennings,OK,74038
956102,907,Sugar Grove,WV,26815
653484,506,Bivins,TX,75555
423045,455,Great Lakes,IL,60088
695906,259,Jamestown,MI,49427
188251,908,Lebo,KS,66856
945101,909,Old Fields,WV,26845
472891,47,Glenvil,NE,68941
661169,377,El Paso,TX,79943
170282,106,Beverly,KS,67423
698880,300,Liberty Corner,NJ,7938
556391,96,Big Bear City,CA,92314
820609,282,Dawsonville,GA,30534
462144,741,Roark,KY,40979
401636,53,National City,CA,91951
824206,910,Wheeler,MI,48662
333352,259,Miami,OK,74355
308683,203,Pecks Mill,WV,25547
596611,247,Oklahoma City,OK,73146
368840,240,Burley,WA,98322
644111,911,Aiken,SC,29805
986863,912,Plainview,TX,79073
175133,163,Cypress,TX,77410
571857,42,Daisytown,PA,15427
774862,315,Withams,VA,23488
375211,310,W Hartford,CT,6133
223847,913,Vicksburg,MI,49097
673328,797,Philomath,OR,97370
838721,254,Pittsburgh,PA,15270
189928,914,Mantua,NJ,8051
983041,46,Springfield,MN,56087
674610,915,Krebs,OK,74554
442731,233,Idaho Falls,ID,83401
998774,350,Charlotte,NC,28203
804982,916,Gilchrist,OR,97737
907788,490,South Woodstock,VT,5071
868413,78,South Bend,IN,46616
123854,282,Dawsonville,GA,30534
667807,115,Inglewood,CA,90303
938455,256,Ettrick,WI,54627
363435,917,Jacksonville,FL,32256
433277,330,Summit,NJ,7901
911630,918,Johnson City,TX,78636
468488,562,Sebring,FL,33875
322164,491,Blaine,WA,98230
688382,51,Cedar Vale,KS,67024
863545,638,Dycusburg,KY,42037
461049,345,Van Buren,MO,63965
132893,860,Sapphire,NC,28774
335404,889,Wolverton,MN,56594
462627,286,Blue Rapids,KS,66411
932251,42,Waterbury Center,VT,5677
247283,330,Suches,GA,30572
963807,919,Bethel Springs,TN,38315
329371,920,Jourdanton,TX,78026
742825,580,Huntington,WV,25726
138694,9,Eads,TN,38028
875729,602,Eek,AK,99578
279588,580,Huntington,WV,25703
278676,63,Norris,SC,29667
927190,406,Fabius,NY,13063
544313,611,Edgerton,WI,53534
727177,921,Tekamah,NE,68061
798106,225,Warren,OH,44483
226756,321,Sheldon,SC,29941
294267,505,Andover,OH,44003
753572,28,Warren,PA,16365
445700,203,Sarah Ann,WV,25644
548082,61,Fort Kent Mills,ME,4744
871306,922,Cedar Key,FL,32625
843854,618,Vian,OK,74962
266216,17,Lyons,OH,43533
145778,1,Monroe City,MO,63456
678260,408,Akron,OH,44302
511749,417,Salt Lake City,UT,84157
662921,695,Rome,NY,13441
976714,526,Wilkes Barre,PA,18774
344525,923,Yankton,SD,57078
591296,924,Dolliver,IA,50531
744810,281,Powers,OR,97466
880569,136,Pendergrass,GA,30567
406614,248,Prospect Harbor,ME,4669
417401,925,Hermleigh,TX,79526
562718,680,Tulsa,OK,74150
204838,926,Paradise,UT,84328
988711,927,Fruita,CO,81521
561951,92,North East,PA,16428
900989,94,Coatesville,PA,19320
652049,145,Pine Bluffs,WY,82082
816567,24,Tampa,FL,33612
458809,36,Brookfield,NY,13314
624693,92,Erie,PA,16563
793653,759,Scottville,MI,49454
898047,130,Island Park,NY,11558
695487,928,Blunt,SD,57522
471298,16,Phoenix,AZ,85040
695026,8,Watson,AL,35181
425915,115,Los Angeles,CA,90026
193698,80,Delight,AR,71940
842335,841,Fort Worth,TX,76164
540468,744,Mineral Point,PA,15942
902829,929,Monte Vista,CO,81144
723244,53,Carlsbad,CA,92009
706172,202,South International Falls,MN,56679
369311,417,Salt Lake City,UT,84134
710787,500,Pond Gap,WV,25160
971461,930,Timbo,AR,72657
278577,813,Richmond,VA,23234
923147,285,Tyler,TX,75711
569462,141,Decatur,IL,62526
612667,465,Atlanta,NY,14808
369934,926,Hyde Park,UT,84318
270823,274,Elliott,MS,38926
327866,931,Beatty,NV,89003
155379,12,Woxall,PA,18979
176910,56,Salem,OR,97311
433444,7,Leipsic,OH,45856
422686,248,Blue Hill Falls,ME,4615
122872,266,Raleigh,NC,27699
629683,932,Meadows Of Dan,VA,24120
898260,42,Forest Grove,OR,97116
892171,143,Miami,FL,33238
455956,330,Suches,GA,30572
850267,40,Ossian,IN,46777
354778,106,Prague,OK,74864
612242,176,Indian Head,PA,15446
137974,933,Almont,MI,48003
166409,111,San Jose,CA,95160
430875,500,Charleston,WV,25337
310384,408,Hudson,OH,44236
597583,23,Fresno,CA,93755
347694,201,Curtiss,WI,54422
762237,60,Union Hill,NY,14563
468423,130,Port Washington,NY,11054
444864,669,Fostoria,MI,48435
952770,493,Fries,VA,24330
506255,274,Tie Plant,MS,38960
336413,396,Far Rockaway,NY,11693
207431,934,Decatur,GA,30089
232124,164,Farrell,PA,16121
967019,935,Centerville,GA,31028
724303,680,Tulsa,OK,74126
177658,936,Esbon,KS,66941
697531,574,Carlisle,LA,70042
442543,71,Pinellas Park,FL,33781
793607,819,O Fallon,MO,63366
259893,497,Oxford,GA,30267
691492,248,La Harpe,IL,61450
849766,136,Le Roy,WV,25252
404622,450,Barry,MN,56210
928802,467,Snohomish,WA,98291
401128,937,Booker,TX,79005
349548,359,Centralia,WA,98531
908096,938,Kelly Lake,MN,55754
854361,434,Rock Springs,WY,82902
983176,408,Hudson,OH,44237
416120,313,Austin,TX,78772
825785,156,San Leandro,CA,94577
971302,350,Charlotte,NC,28243
355661,184,San Rafael,CA,94915
684301,939,Ceres,VA,24318
642119,407,Capels,WV,24820
770782,940,Tetonia,ID,83452
767333,359,Mineral,WA,98355
241168,413,Redway,CA,95560
706977,364,Industrial,WV,26375
147604,941,Ohio City,OH,45874
589341,188,Troy,MI,48085
917722,467,Everett,WA,98208
249582,310,Bloomfield,CT,6002
580772,315,Jenkins Bridge,VA,23399
551340,248,Ferris,IL,62336
136109,942,Blanchardville,WI,53516
170160,96,Big Bear Lake,CA,92315
314046,943,Helmer,IN,46744
422047,628,Congress,AZ,85332
867953,744,Fallentimber,PA,16639
720502,796,Hillsboro,KY,41049
425388,434,Bairoil,WY,82322
356465,944,Ridgway,CO,81432
481583,166,Grand Rapids,MI,49506
295628,59,Winter Haven,FL,33885
451964,945,Dames Quarter,MD,21820
687547,35,Warren,MI,48092
255915,946,Stockton,IL,61085
669898,122,Mountain View,OK,73062
459580,947,Athens,IL,62613
162309,948,Cathlamet,WA,98612
894346,26,Bergman,AR,72615
899789,156,San Leandro,CA,94579
667694,624,Reedsville,WI,54230
622386,146,Coleman,OK,73432
927528,59,Winter Haven,FL,33883
337785,887,Troy,OH,45374
407740,409,Linn Grove,IA,51033
351251,830,Roanoke,IN,46783
671705,80,Matamoras,PA,18336
979603,892,Massena,NY,13662
859242,165,Grand Rapids,OH,43522
976997,949,Mantoloking,NJ,8738
187045,157,Deale,MD,20751
255850,111,San Jose,CA,95103
897037,480,Mound Bayou,MS,38762
375113,819,Luling,LA,70070
124859,60,Lodi,MO,63950
934810,266,Raleigh,NC,27661
271831,904,Chelsea,OK,74016
904593,712,Fort Garland,CO,81133
130386,561,New York City,NY,10274
802996,950,Big Sandy,MT,59520
346309,951,Mapleton Depot,PA,17052
977384,1,Rochester,NY,14638
134451,851,Easton,PA,18044
345706,952,Elmaton,TX,77440
609022,129,Franklin,KY,42135
183385,364,Crandall,IN,47114
978472,115,Canyon Country,CA,91387
872021,16,Surprise,AZ,85387
743836,953,Malmo,NE,68040
193222,17,Gloversville,NY,12078
817233,624,Manitowoc,WI,54220
195363,176,Lake Lynn,PA,15451
254929,71,Clearwater,FL,33769
549919,581,Knoxville,TN,37940
632777,455,Rutland,SD,57057
980718,254,Pittsburgh,PA,15218
980679,33,Hat Creek,CA,96040
905004,248,Salsbury Cove,ME,4672
192737,954,Purcell,OK,73080
647410,767,Vulcan,MO,63675
940888,581,Scalf,KY,40982
810183,955,Arch Cape,OR,97102
453112,713,Dover Foxcroft,ME,4426
160772,312,Ringgold,TX,76261
850673,891,Lubbock,TX,79402
620110,8,Birmingham,AL,35218
849939,767,Ironton,MO,63650
601587,212,Votaw,TX,77376
189904,58,Arlington,WI,53911
839613,379,Dixon,IL,61021
368730,744,Elmora,PA,15737
846645,890,Flatwoods,WV,26621
605988,662,Alexandria,VA,22304
804250,485,Millfield,OH,45761
613924,292,Lanham,MD,20706
804855,749,Gustine,CA,95322
649979,136,Makanda,IL,62958
249752,956,Aledo,TX,76008
211661,895,Mirando City,TX,78369
431132,238,South San Francisco,CA,94080
512684,185,West Roxbury,MA,2132
214803,680,Tulsa,OK,74170
990337,957,Martinsburg,WV,25405
740287,821,Grand Marais,MI,49839
760783,753,Bushnell,IL,61422
610481,377,El Paso,TX,79976
161160,430,Hickam Afb,HI,96853
598694,26,Turtle Creek,WV,25203
406265,510,Ludlow,PA,16333
678593,819,Saint Peters,MO,63376
498708,828,Saint Benedict,LA,70457
849289,115,Northridge,CA,91328
531432,958,Van Vleet,MS,38877
561121,166,Dover,DE,19903
299258,669,Gagetown,MI,48735
658794,56,Tampa,KS,67483
136122,60,Detroit,MI,48269
425219,350,Charlotte,NC,28287
450235,115,Playa Del Rey,CA,90293
309379,959,Groveport,OH,43195
207151,203,Pecks Mill,WV,25547
699328,150,Gallman,MS,39077
166319,49,Apopka,FL,32704
657004,438,Wilmore,KS,67155
898870,410,Cincinnati,OH,45239
753728,254,Pittsburgh,PA,15216
947782,960,Vail,CO,81658
145297,414,Nassau,NY,12123
713721,667,Cumberland,RI,2864
469982,961,Enka,NC,28728
983263,410,Hoffmeister,NY,13353
930564,183,Sparta,IL,62286
349458,962,Kearsarge,MI,49942
254830,581,Edina,MO,63537
441436,136,Dabolt,KY,40421
117893,963,Buda,TX,78610
546368,350,Bracey,VA,23919
387406,359,Lyons Falls,NY,13368
762677,90,Lebanon,PA,17042
775046,1,Kendall,WI,54638
156721,136,Vergennes,IL,62994
588683,964,Mc Donald,KS,67745
617396,399,Lebanon,OR,97355
946350,396,Flushing,NY,11353
658651,965,Mahnomen,MN,56557
702032,27,Cedar Hill,TX,75104
975482,37,Haskell,OK,74436
666581,960,Basalt,CO,81621
225608,64,Old Town,ME,4468
707108,115,Pico Rivera,CA,90660
620192,752,Huggins,MO,65484
308187,966,Gresham,WI,54128
462463,967,Conetoe,NC,27819
955963,968,Santa Barbara,CA,93110
773152,36,Hamilton,NY,13346
928517,555,Lansford,PA,18232
919400,969,Brookshire,TX,77423
853597,970,Irvine,CA,92717
163800,108,Wichita,KS,67226
394810,971,Mountainair,NM,87036
939139,176,Lexington,KY,40524
427409,3,Penhook,VA,24137
987720,89,Fort Lauderdale,FL,33315
398095,80,Paupack,PA,18451
837490,357,Farmington,NY,14425
341081,345,Jacobs,KY,41150
864974,12,Creamery,PA,19430
355958,433,Springfield,LA,70462
639462,18,Washington,DC,20585
352916,49,Orlando,FL,32818
131772,972,New Salem,ND,58563
426442,166,Ada,MI,49356
815380,603,Fairmount City,PA,16224
663053,441,Maxatawny,PA,19538
465467,904,Oologah,OK,74053
299705,379,Ashton,IL,61006
572546,229,Spring Grove,IL,60081
816251,973,Elgin,TX,78621
176228,974,Du Pont,GA,31630
878578,957,Martinsburg,WV,25404
813575,636,North Truro,MA,2652
604666,16,Phoenix,AZ,85020
387589,975,Cavalier,ND,58220
848011,76,Billings,MT,59103
205839,333,Winburne,PA,16879
303960,389,Brighton,CO,80602
772564,791,Utopia,TX,78884
577851,115,Los Angeles,CA,90065
362022,377,El Paso,TX,88531
242745,317,Brooks,WI,53921
845314,976,Ottumwa,IA,52501
914506,456,Wetumpka,AL,36093
576233,798,Hitchcock,SD,57348
594253,977,Snellville,GA,30278
586144,27,Irving,TX,75014
417058,85,Monroe,OH,45073
782336,441,Mohnton,PA,19540
501334,326,Melrude,MN,55766
399841,895,Mirando City,TX,78369
815596,978,Epworth,IA,52045
290065,782,Mount Laurel,NJ,8054
979233,417,Salt Lake City,UT,84107
407334,979,Richmond,VA,23250
247326,236,Richmond,VA,23201
298909,152,San Francisco,CA,94119
929480,115,Inglewood,CA,90307
848478,956,Azle,TX,76098
937131,36,Owens Cross Roads,AL,35763
412005,980,Holbrook,NE,68948
487110,981,Golden,MO,65658
929275,877,Saint Paul,MN,55114
211452,396,Jamaica,NY,11499
705578,326,Duluth,MN,55807
145670,934,Bainbridge,GA,31717
557980,44,Simi Valley,CA,93065
401073,47,Moss,TN,38575
465057,166,Grand Rapids,MI,49515
993320,44,Camarillo,CA,93010
525665,982,Cuttyhunk,MA,2713
299451,103,Thompson,CT,6277
698958,201,Granton,WI,54436
726728,211,Ashford,WA,98304
242322,74,Monticello,MN,55565
176606,381,Vanderbilt,MI,49795
652779,89,Hollywood,FL,33025
553850,56,Melcher,IA,50163
139647,203,Zanesfield,OH,43360
793009,408,Akron,OH,44310
767330,481,Brunswick,GA,31524
763367,320,Trent,TX,79561
740480,578,Pleasanton,NE,68866
857915,42,Dewey,OK,74029
525954,983,Bertram,TX,78605
960802,366,Kaltag,AK,99748
172696,224,Lochloosa,FL,32662
932142,303,Rossville,IN,46065
968419,59,Des Moines,IA,50319
526853,892,Waddington,NY,13694
794206,984,Gove,KS,67736
441961,441,Birdsboro,PA,19508
315917,26,Columbia,MO,65212
186833,226,De Kalb,MO,64440
929066,115,Glendale,CA,91225
248536,985,Manhattan,KS,66505
484952,309,Maine,NY,13802
246786,986,Lilburn,GA,30247
159144,413,Phillipsville,CA,95559
995150,614,Peoria,IL,61612
490117,435,Ware Shoals,SC,29692
829598,759,Tahuya,WA,98588
393566,987,Tuolumne,CA,95379
787761,988,Odessa,TX,79768
735764,363,Newark,MD,21841
555547,49,Winter Garden,FL,34777
938159,361,Richlands,NC,28574
208889,989,Eldridge,CA,95431
418779,106,Freedom,WY,83120
778420,990,Sidney,NE,69160
898227,256,Strum,WI,54770
442615,111,San Jose,CA,95150
486916,21,Yale,MI,48097
266068,36,Alton,IL,62002
914669,991,Gainesville,MO,65758
732917,482,Stow,MA,1775
597129,41,Chicago,IL,60644
769845,739,Avery,CA,95224
677859,992,Mc Kinney,TX,75070
508669,326,Hibbing,MN,55747
740577,235,Brockton,MA,2301
371839,993,Windom,KS,67491
219318,994,Herndon,VA,22071
841973,544,West Palm Beach,FL,33418
423171,719,Williamsville,IL,62693
387640,263,Bergton,VA,22811
536714,370,Glasgow,MT,59230
795385,500,Charleston,WV,25362
735028,163,Houston,TX,77208
935794,290,Hamden,CT,6517
885525,995,Chandler,AZ,85286
213576,532,Columbia City,IN,46725
419908,569,El Macero,CA,95618
285017,49,Brookfield,VT,5036
737379,337,Hancock,NY,13783
959448,42,Little York,IN,47139
166884,996,Sonoita,AZ,85637
